beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0
0.67375827,1.4432731,0.37362408,0.035986367,0.068311154,0.030470578,0.022518081,1.2057108,1.7854013
0.82332248,1.3730641,0.35532434,0.042608309,0.023071206,0.011931404,0.01742033,0.725921,2.0850477
0.86134985,2.3812751,0.45655674,0.043666508,0.052361932,0.021532643,0.072359422,1.3928025,2.4239635
0.86526408,2.2081866,0.46063831,0.046828356,0.036638548,0.015485145,0.048109488,0.84474633,2.4099901
0.74607997,1.7967198,0.41303584,0.056834223,0.033518438,0.017768809,0.091383381,0.87941817,1.9752367
0.81865645,1.7033104,0.46287449,0.033766686,0.04431532,0.036770115,0.15636563,0.4553625,2.3042261
0.8207039,1.5929343,0.44477815,0.050108666,0.036661049,0.013647493,0.016051148,1.9677564,2.2035927
0.68175836,1.533531,0.4266632,0.047099199,0.037320156,0.012637512,0.011261167,0.87440826,1.8502716
0.98506636,1.7260905,0.35235442,0.029434624,0.035251676,0.038279496,0.020744292,0.77040367,2.5254407
0.95312697,1.5621259,0.34967804,0.031021136,0.037213058,0.017905241,0.031729536,1.4966354,2.4288115
0.9285628,1.8901919,0.351522,0.035009376,0.050551894,0.0097850538,0.053020493,1.2959376,2.3807401
0.75667624,1.2598433,0.36194906,0.045817972,0.027222711,0.049306767,0.041879345,0.5856875,1.9240583
0.87883962,1.2352811,0.43268621,0.036159177,0.05909212,0.0068269269,0.07084304,1.0758712,2.3475704
0.82129821,1.7223949,0.42332076,0.041479586,0.061562181,0.006638134,0.013525419,1.4241346,2.2147763
0.94428092,1.4208483,0.4632834,0.047276068,0.04203246,0.041984883,0.16580097,0.63925407,2.5269978
0.71006895,1.8406174,0.32128436,0.027769246,0.046183257,0.019360675,0.014027166,0.91775825,1.8426403
0.86229298,1.3587095,0.45121196,0.047592292,0.029021618,0.028989518,0.011580777,0.52102831,2.3015989
0.75749051,1.9052234,0.33252256,0.037107853,0.037197651,0.012569247,0.012073451,1.2966486,1.9471736
0.75605069,2.2269183,0.31867321,0.024466312,0.075923143,0.046927668,0.03249982,0.5455976,1.976167
0.85941071,1.1671343,0.33450138,0.039119836,0.015479063,0.016771561,0.018459438,0.38811878,2.1362786
0.80455294,1.2427777,0.31080382,0.036059065,0.011448393,0.016994064,0.017860899,0.44781118,1.9898423
0.75960388,1.5401635,0.34134539,0.049039503,0.012009,0.020207291,0.01695696,0.85451045,1.9115381
0.7830647,1.6034636,0.36444034,0.043524901,0.017772603,0.010780674,0.01596929,0.43848656,2.0171701
0.84409255,1.7669255,0.38019103,0.02927604,0.086110218,0.014626392,0.046382175,1.8378539,2.2456461
0.84941299,1.6281638,0.36621744,0.043452386,0.012148445,0.019493061,0.068678225,0.40250185,2.1755107
0.83800191,1.5096869,0.35070363,0.031119522,0.033450705,0.016109379,0.025955724,1.6842073,2.1570539
0.80448858,1.6249032,0.41770648,0.039878242,0.021649935,0.025369804,0.046320051,0.47271714,2.1628894
0.80938153,1.4409979,0.27945315,0.043429919,0.08083522,0.01863964,0.022780237,1.0794371,1.9474849
0.87326911,1.2901389,0.39146728,0.041249043,0.026055865,0.0088546837,0.058563461,0.43609885,2.2545642
0.78270057,1.4283355,0.46447361,0.043107792,0.043427498,0.0075913079,0.063586764,0.46788926,2.151829
0.7156397,1.1850612,0.43364922,0.036928962,0.055566693,0.0057747818,0.061027783,0.55028856,1.9429166
0.73166659,1.3188826,0.39704917,0.038167999,0.01375078,0.014903938,0.096371101,0.50887518,1.9389793
0.65340998,1.9255904,0.35694058,0.0371111,0.072813285,0.036837271,0.019542231,0.53021911,1.7445521
0.98871908,1.1948201,0.42847638,0.047848981,0.02409089,0.013407262,0.038219912,1.6185996,2.5540775
0.9565924,1.135576,0.3954342,0.036574129,0.017032053,0.017138566,0.027527394,0.7313124,2.465111
0.92009663,1.4280146,0.40263542,0.040227432,0.022492228,0.023610537,0.026690797,0.56981333,2.3978182
0.86647571,1.3152159,0.34830265,0.039092949,0.033788272,0.011872658,0.033673214,1.0469665,2.1816896
0.80251686,1.4227924,0.43170741,0.03721836,0.081463927,0.043433286,0.035804515,0.74208589,2.1723192
0.70563927,1.5908758,0.40246942,0.043504094,0.041739298,0.023284269,0.029246869,0.57261198,1.8895079
0.84258855,1.745265,0.44296605,0.030372578,0.038288095,0.024910156,0.084665353,0.7316606,2.3476126
0.87322834,1.5895402,0.38627078,0.050298828,0.043768852,0.016317658,0.034666883,1.9109672,2.2365782
0.87252503,1.4670408,0.40002058,0.032037788,0.04802761,0.020175054,0.05872188,1.6886388,2.3145284
0.7631722,1.5838898,0.4074199,0.044361991,0.020315956,0.021180605,0.038500722,0.40550781,2.0296784
0.81940582,1.7436625,0.41408003,0.046146526,0.024102433,0.014610142,0.027001802,0.35785526,2.1800685
0.74456888,1.2142604,0.37653633,0.042053464,0.021173702,0.036592214,0.14137396,0.92482086,1.9226487
0.78786298,1.1727963,0.40763094,0.039021766,0.038435804,0.016150594,0.1036962,1.1622976,2.0738483
0.88933046,1.2633816,0.38427116,0.02956376,0.025108437,0.0090082275,0.074093668,0.86615106,2.3225784
0.86539981,1.2541368,0.38009325,0.033441079,0.020726455,0.0069306725,0.037380369,0.68626222,2.243532
0.84940532,1.3329387,0.39360291,0.03989151,0.0253591,0.0065776291,0.026151594,0.79992591,2.2093109
0.88718876,1.3918156,0.37354855,0.041061809,0.060277658,0.028068528,0.11385969,2.5005757,2.2672809
0.86228877,1.3120505,0.37818177,0.034189505,0.066865966,0.0381067,0.093562435,3.0181889,2.2345662
0.80377488,2.0274835,0.31769177,0.037064518,0.067106677,0.0075141317,0.034384166,0.36802819,2.0360976
0.85106935,1.9290172,0.38654931,0.055240459,0.028963064,0.006043355,0.094358357,0.46841647,2.1933259
0.83881021,1.8095636,0.39637519,0.030218441,0.057205582,0.0064494762,0.038298442,1.16837,2.2613168
0.90188501,1.7539687,0.37475137,0.038370589,0.03613823,0.0073052761,0.036188822,0.73879213,2.3383998
0.77652563,1.6298113,0.49504499,0.049162892,0.028628367,0.02686591,0.050996494,1.655745,2.1804668
0.84486293,1.6977879,0.35538793,0.033307052,0.05680856,0.019165899,0.036680342,0.97673988,2.1856221
0.80061309,1.8948445,0.39772463,0.038504969,0.022960981,0.03442551,0.0219019,0.67623582,2.1481004
0.83010161,1.3416583,0.3936769,0.033421254,0.071055713,0.027190969,0.089195517,1.0718324,2.1870946
0.81392916,1.710127,0.41055916,0.036593544,0.021707723,0.034001264,0.061682774,0.50369372,2.1932718
0.81632262,1.5528507,0.37459617,0.044467126,0.074523481,0.0086945136,0.060452341,1.4593535,2.1031778
0.89619928,1.8532664,0.37037032,0.03392474,0.14047205,0.0091960089,0.036219347,1.0314176,2.3407903
0.7435591,1.2206586,0.4299319,0.044088565,0.11048492,0.058632597,0.04600556,0.75233595,1.9851607
0.76735529,1.4046693,0.43028525,0.045205274,0.10064984,0.049969482,0.035895567,0.65280829,2.0549785
0.8544292,1.4949382,0.41705587,0.035634478,0.079269001,0.022168447,0.048084478,0.57063913,2.2874156
0.9001599,1.4974012,0.39742538,0.033326022,0.055110755,0.024391643,0.048411823,0.87995244,2.373987
0.92004183,1.2901526,0.36574216,0.024392664,0.044191165,0.022276589,0.034956829,1.1363089,2.3865652
0.7897255,2.4908855,0.43389974,0.035484346,0.032783788,0.026059357,0.013489443,1.0006961,2.2509997
0.76489652,1.4985515,0.42095474,0.027403562,0.03006825,0.015481246,0.021869625,0.76433898,2.1068494
0.74504576,1.4389743,0.39808266,0.043100067,0.017814672,0.031507876,0.064648338,0.90700189,1.9660811
0.85763002,1.4887045,0.35106991,0.035196279,0.06498102,0.012838483,0.062015083,0.81937954,2.1887246
0.78182858,1.8835347,0.43085162,0.054050884,0.074303883,0.0067668985,0.060906702,1.0081465,2.1015807
0.75240833,1.575142,0.36393847,0.035241715,0.020076063,0.040101062,0.031952967,0.77208341,1.9680248
0.8527909,1.4583775,0.35871942,0.030425146,0.029003527,0.043844351,0.10700671,0.78092226,2.2039349
0.94185959,1.3909285,0.37144763,0.036581434,0.051606629,0.0097176719,0.03411466,0.83385523,2.4083162
0.73972341,1.9204392,0.42827601,0.046991099,0.063807712,0.044448571,0.090473378,0.74560258,2.0249471
0.91252771,1.3076322,0.36944942,0.035202366,0.041049994,0.017758395,0.036295307,0.75275302,2.3353593
0.85055446,1.2621856,0.36564567,0.037618736,0.067993363,0.015579187,0.03718057,1.2126768,2.1723509
0.84703291,1.1179426,0.39653221,0.030823349,0.065586678,0.028465941,0.043925288,1.848996,2.2245458
0.84792787,0.95274437,0.40954779,0.029697964,0.056285901,0.027945408,0.13233694,1.6433358,2.2376314
0.8802556,0.93427004,0.38233333,0.035489313,0.039042923,0.019507871,0.071165123,1.8534968,2.2522424
0.90041716,1.0308696,0.37042372,0.033463563,0.027115595,0.016396577,0.057378462,1.5695573,2.2959115
0.82733463,0.9257815,0.40445223,0.038653905,0.054317803,0.0077753277,0.017533792,1.2402934,2.1458965
0.79574541,2.3822302,0.37188704,0.042733781,0.020015524,0.045255211,0.11379385,0.69595458,2.1143517
0.85632601,2.3359564,0.38219576,0.042238923,0.024579591,0.01973872,0.03630837,0.65365238,2.272663
0.86822652,1.9269512,0.43651262,0.05361836,0.065590342,0.059015503,0.035362969,0.7923356,2.3202982
0.81820445,1.7800781,0.40553542,0.042494532,0.040201545,0.013407421,0.017894098,0.6694186,2.1794586
0.77882465,1.410435,0.42361784,0.030753845,0.053227112,0.026394394,0.041295644,0.98036766,2.1249377
0.79638894,1.6922772,0.43269983,0.024035923,0.015864488,0.014632232,0.033159326,1.2836352,2.2361034
0.80224179,1.5675203,0.41960698,0.035846646,0.012586011,0.01671594,0.11621152,0.77794979,2.1704537
0.84204792,1.6346973,0.35300545,0.047396208,0.11536931,0.013393075,0.037836681,0.61501164,2.12615
0.80855073,1.5002094,0.45942217,0.047337265,0.14764694,0.022039343,0.015664546,0.72625649,2.1982715
0.82614235,1.5325591,0.43229996,0.058117631,0.1476091,0.037871837,0.020459725,0.78222747,2.1641647
0.8546723,1.9538321,0.43732732,0.030789352,0.12763253,0.020215945,0.054871409,0.85181165,2.3854868
0.89693251,1.7410925,0.4014988,0.03719405,0.14003124,0.016445188,0.054913326,0.73524954,2.3772134
0.79752349,1.7278329,0.30074855,0.043898464,0.14624097,0.039266033,0.033948447,0.87441044,1.9625656
0.85754318,1.8416328,0.38284988,0.045998426,0.13429426,0.017346067,0.04973975,0.73815576,2.2272686
0.76973023,2.0204361,0.45633122,0.037750412,0.088441946,0.022777894,0.03988381,0.60161957,2.1874763
0.67814259,1.1970121,0.51101597,0.047032628,0.038272933,0.034813705,0.058851813,0.84103547,1.9176089
0.74441613,1.9361715,0.49944377,0.033095505,0.039919746,0.010733115,0.016155871,0.42446196,2.2094912
0.87164525,1.3340048,0.31048797,0.047311959,0.038325553,0.041543302,0.032806137,1.372801,2.1146561
0.96359255,1.6159677,0.48450276,0.039531055,0.037820059,0.024628273,0.090158767,1.0730676,2.6689512
0.83033335,1.4208753,0.31686556,0.043350325,0.016630143,0.044959005,0.068786327,1.0125938,2.0460466
0.73553686,1.6854845,0.37218132,0.047659803,0.061307991,0.018579275,0.11324801,0.4407511,1.9117611
0.76927098,1.8164712,0.4107702,0.043454419,0.099206094,0.0093099928,0.052647292,0.47979473,2.0711254
0.92796696,1.6286574,0.44951667,0.043406329,0.049425732,0.014777422,0.079675261,0.80729316,2.5008196
0.75416486,1.002745,0.36408379,0.036891899,0.027587675,0.01204563,0.032165788,1.1090891,1.9296772
0.64245158,1.004415,0.29811618,0.031789424,0.033983133,0.026445405,0.034329561,1.3350479,1.6049368
0.86977849,1.1035273,0.38658676,0.035300158,0.084775534,0.034641047,0.17191681,0.91032759,2.2464769
0.83101881,2.036717,0.40958297,0.048395574,0.016349515,0.019001366,0.021232958,0.66412444,2.2160009
0.82536855,1.2434382,0.36462706,0.032489284,0.077179167,0.014195064,0.063257556,1.1459982,2.127287
0.85678204,1.2065649,0.40504917,0.047054214,0.080081864,0.027002784,0.031243036,1.6305067,2.209165
0.72833654,2.167179,0.41017573,0.050109469,0.0233346,0.02585694,0.02455996,0.62617802,1.9804174
0.86722322,1.2433908,0.37777618,0.03875122,0.061269476,0.01884273,0.035226488,0.57613606,2.2247917
0.87810958,1.855123,0.33303562,0.043055871,0.035286168,0.026230081,0.018714776,1.9061797,2.2030595
0.80734482,1.4407104,0.43126789,0.043607117,0.055569228,0.035591867,0.045772491,1.5348674,2.1612957
0.83438966,1.6283841,0.4664933,0.037422298,0.047145354,0.013320862,0.08487542,0.91920304,2.3260919
0.82330963,1.3823153,0.34090924,0.050639928,0.13317439,0.031471144,0.044868174,0.57433054,2.0419935
0.86186514,1.3176339,0.45548866,0.050678369,0.016479946,0.030844182,0.039834513,1.0299422,2.2911206
0.76988962,1.5604122,0.41397891,0.045908848,0.041231627,0.048325884,0.085916443,1.6040091,2.0482474
0.86459474,1.5688281,0.40700774,0.036696661,0.075475749,0.019942407,0.033454797,0.42307352,2.2972369
0.81482421,1.6055521,0.37169487,0.042443955,0.015051046,0.02176331,0.045149958,1.4973567,2.1053398
0.81636607,1.6711659,0.40177691,0.035145191,0.079452211,0.038170864,0.028965765,0.51270128,2.1867715
0.78544283,1.6044747,0.41860223,0.046443746,0.018496256,0.013851248,0.034249792,1.1005115,2.0938646
0.804969,1.5221316,0.49048034,0.04057796,0.078894686,0.024436646,0.034680012,0.51873001,2.2673173
0.85337128,1.4707808,0.51823449,0.036658812,0.064568599,0.020608862,0.035919324,0.5318401,2.4475723
0.7381976,1.26749,0.46851104,0.0474598,0.021285404,0.027863727,0.073911991,1.0897569,2.0166969
0.88099514,2.0290915,0.29139911,0.024938667,0.044263921,0.020255409,0.035111788,0.49571937,2.2021075
0.88264776,1.8089097,0.3048708,0.026870054,0.037015496,0.020658391,0.050504333,0.59244142,2.2134292
0.73273181,1.4556286,0.47927494,0.045303074,0.054272466,0.025698344,0.03527184,0.99863447,2.0451227
0.93263577,1.5338217,0.4753824,0.030678478,0.019712404,0.033395454,0.034472878,0.46119156,2.6099856
0.73090769,1.702713,0.30234269,0.040381991,0.040146074,0.028785882,0.080875018,1.3262769,1.8233257
0.73880151,1.7200428,0.304443,0.042691288,0.044545369,0.030478131,0.083684005,0.96238196,1.8392843
0.97264262,1.5467224,0.34818611,0.026812087,0.046567285,0.014802837,0.035114379,0.7155028,2.4871379
0.70032766,1.3029581,0.44527367,0.054848708,0.0677418,0.028626753,0.025961889,0.66482198,1.8749266
0.9245582,2.0155056,0.34801329,0.02986457,0.017284337,0.023936161,0.051267575,1.2334387,2.3919433
0.8997168,2.1614327,0.36770873,0.028460429,0.022149151,0.046079933,0.035125461,1.3081356,2.3871405
0.85250874,1.3979074,0.46100781,0.043764741,0.063189233,0.0094496881,0.08918725,1.2917047,2.3120483
0.84469897,1.4146611,0.38671172,0.045107848,0.029402558,0.0067799823,0.029367391,0.47283849,2.1758288
0.8600918,1.484375,0.43581027,0.042877643,0.017352192,0.0062054181,0.13175823,1.1869414,2.3022117
0.83164548,1.7893806,0.39347818,0.036857694,0.084670106,0.0054468921,0.034981996,1.0489883,2.2125287
0.82831584,1.8331435,0.43140663,0.046635293,0.066451677,0.078483463,0.098587635,1.2453056,2.2351444
0.80148585,1.716011,0.42495627,0.040989033,0.02046896,0.075574721,0.034906534,0.75608105,2.1710226
0.83564678,1.5235187,0.42936126,0.040833599,0.015421557,0.021479623,0.052101182,0.74067255,2.2442348
0.80398209,1.8120797,0.34797836,0.041537432,0.023702664,0.037241698,0.10945836,0.90862035,2.0596568
0.75524718,1.8869312,0.35065918,0.045494037,0.027899009,0.062576107,0.10749562,0.95383725,1.9450238
0.82864683,1.2861554,0.32646324,0.044176993,0.058865107,0.07786663,0.022054897,1.0229322,2.0466681
0.78346276,1.6019499,0.34683994,0.064125283,0.044548705,0.039263203,0.018442172,1.3078272,1.937314
0.9538598,1.7161524,0.37379131,0.02359262,0.1421022,0.014421044,0.058423483,0.89949104,2.5165081
0.79101426,1.6122779,0.35153004,0.024073976,0.091348774,0.026047317,0.031189219,0.58729073,2.0775727
0.76828531,1.3266311,0.30377133,0.025023558,0.034851099,0.01497401,0.042939054,0.36090573,1.9305753
0.77788608,1.8111443,0.37954745,0.029346016,0.038863909,0.010169237,0.048942932,0.74715807,2.0890902
0.95382822,1.6188475,0.40492075,0.052363758,0.028685217,0.051440251,0.039472755,1.3213105,2.4487733
0.71429473,1.5231904,0.38921025,0.029709802,0.032062556,0.0098578343,0.054909216,0.51158946,1.9285364
0.7806254,1.3141086,0.42973588,0.037030266,0.034001051,0.0084068913,0.0424684,0.59397011,2.1070254
0.80900153,1.923824,0.4054993,0.038361028,0.048154713,0.037530214,0.057359086,1.0557527,2.1840957
0.86277541,1.8729671,0.40147259,0.040845078,0.057459796,0.0092218955,0.038552594,1.4223317,2.2920222
0.81503159,1.410583,0.39118893,0.035268899,0.033988478,0.053493351,0.012541707,0.59165998,2.1458503
0.77645672,1.4651843,0.3791613,0.036649737,0.020452053,0.035606258,0.024226513,1.1545508,2.0353317
0.7527188,1.4364663,0.48607292,0.056250345,0.077639552,0.078494594,0.12031516,0.81134816,2.0619847
0.82817924,1.8126639,0.33475076,0.042697145,0.11169364,0.014722595,0.032936855,1.2126808,2.0908436
0.915601,1.5084017,0.43561283,0.031128163,0.016415976,0.037874223,0.087811311,1.0109852,2.4894052
0.89848179,1.5856492,0.43940125,0.032108752,0.019323472,0.02422882,0.080427593,1.1943206,2.4567371
0.73393207,1.594953,0.36250507,0.048877115,0.045559486,0.027168975,0.032985753,0.6437202,1.8853799
0.74309193,1.9180544,0.44588741,0.038586779,0.038784751,0.014321409,0.017587637,0.77825845,2.0909411
0.79635401,1.2755997,0.40940586,0.053334433,0.029095703,0.018226244,0.099111942,0.9469652,2.0577482
0.80619774,1.5273791,0.38019513,0.040865582,0.076431436,0.028167726,0.058451387,0.41876754,2.0977727
0.83171541,1.5703698,0.34348503,0.045776163,0.020020689,0.008156167,0.060376282,0.58975491,2.089289
0.79553989,1.5107699,0.39083954,0.025945068,0.057745746,0.010262431,0.070234035,1.468599,2.1393955
0.7999472,1.3289791,0.37209477,0.058406451,0.014072305,0.046238296,0.036169823,0.39027008,2.0057743
0.81856535,1.5655282,0.32931696,0.030654533,0.012163397,0.0090501023,0.060025358,0.99204376,2.0822421
0.79450083,1.6697055,0.33872459,0.031205971,0.013986039,0.0077418019,0.055589092,0.90722776,2.0458327
0.78896117,1.6740767,0.32214163,0.031090647,0.014038528,0.0064542629,0.062678968,0.86769771,2.0073511
0.88227388,1.5753646,0.46937071,0.032393373,0.09240175,0.060488595,0.040710826,0.58984579,2.4679039
0.90996348,1.6307046,0.50406855,0.035939043,0.06340293,0.074196595,0.057021546,0.54057211,2.5898824
0.78350408,1.9287081,0.37418909,0.026764336,0.041812114,0.043355024,0.10664212,1.1935454,2.1112034
0.79469675,1.4957017,0.3876991,0.034674419,0.024536888,0.016714106,0.045496899,1.1858482,2.1003864
0.8552845,1.4139497,0.34098827,0.050401128,0.041733386,0.027256479,0.043223014,0.46823822,2.1168541
0.75618984,1.6434756,0.48513481,0.039487568,0.068011073,0.024049768,0.1141522,1.6057634,2.1547463
0.704649,1.6507707,0.49070808,0.040078708,0.067737803,0.01867584,0.12316878,1.2741154,2.0329378
0.88829115,1.5298726,0.3453368,0.02987966,0.027209341,0.032849074,0.028937227,0.50936872,2.2714215
0.77767902,1.7887379,0.36745197,0.053573696,0.010377208,0.016142257,0.068845573,0.80444705,1.9918427
0.82895478,1.3436657,0.39439818,0.024829692,0.012333169,0.013554351,0.025768091,0.475147,2.2174974
0.8420164,1.3615392,0.35145456,0.02606651,0.01191963,0.010390583,0.030943475,0.64984024,2.1752489
0.79585866,1.6186882,0.38419353,0.022814588,0.012185019,0.0099014908,0.091375002,0.86547797,2.1489893
0.76629275,1.5633869,0.36570196,0.024591911,0.0138385,0.0078761474,0.10145953,0.68921328,2.036693
0.88478935,1.9475907,0.38845374,0.026165801,0.010450651,0.011337475,0.069175392,1.1942897,2.3850879
0.85360867,1.5143902,0.36810846,0.03297575,0.019183601,0.026724819,0.097009589,0.82923635,2.2161746
0.86103305,1.6593362,0.31535196,0.024934414,0.034714887,0.021474471,0.13541208,1.056746,2.1804007
0.87433598,1.6459135,0.33412915,0.036633683,0.049008004,0.027216955,0.017130284,1.069543,2.2046084
0.8808953,1.3653653,0.38246192,0.035651255,0.058592537,0.02986087,0.019466574,0.79598657,2.2841227
0.75272513,1.3513974,0.33209985,0.031695494,0.02637186,0.029884679,0.084071349,0.76564294,1.9187932
0.94039746,1.9137677,0.44060176,0.031407834,0.053935724,0.024046237,0.029576519,1.146572,2.5972205
